"","Agent","subject","TrialNumber","player_location","Player_letter_angle","Player_letter_angle_abs","RT","correct","sex","age","Handedness","pairs","Letter_Form","block","TrialNumber_inBlock","self_theta","other_theta","self_theta_centred","other_theta_centred","Agent_Contrast","Robot_Contrast","Morphology_Contrast","Animacy_Contrast","Exposure","TrialNumber_inBlockCoded","Letter_Form_Coded","Agent_cat","error_rates"
"21099","Animate Robot",33169607,188,"left",270,90,596,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",6,28,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.2,3.5,-1,"Animate Robot",0
"21100","Animate Robot",33169607,189,"left",0,0,451,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",6,29,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.2,4.5,1,"Animate Robot",0
"21101","Animate Robot",33169607,190,"left",0,0,476,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",6,30,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.2,4.5,1,"Animate Robot",0
"21102","Animate Robot",33169607,191,"left",45,45,424,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",6,31,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.2,4.5,1,"Animate Robot",0
"21103","Animate Robot",33169607,192,"left",180,180,965,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",6,32,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.3,4.5,-1,"Animate Robot",0
"21104","Animate Robot",33169607,193,"left",180,180,935,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,1,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.3,-4.5,-1,"Animate Robot",0
"21105","Animate Robot",33169607,194,"left",135,135,920,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,2,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.3,-4.5,-1,"Animate Robot",0
"21106","Animate Robot",33169607,195,"left",45,45,498,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,3,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.3,-4.5,1,"Animate Robot",0
"21107","Animate Robot",33169607,196,"left",225,135,622,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,4,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.3,-3.5,-1,"Animate Robot",0
"21108","Animate Robot",33169607,197,"left",90,90,527,0,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,5,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.3,-3.5,1,"Animate Robot",1
"21109","Animate Robot",33169607,198,"left",180,180,701,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,6,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.3,-3.5,-1,"Animate Robot",0
"21110","Animate Robot",33169607,199,"left",270,90,483,0,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,7,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.3,-2.5,1,"Animate Robot",1
"21111","Animate Robot",33169607,200,"left",225,135,871,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,8,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.3,-2.5,1,"Animate Robot",0
"21112","Animate Robot",33169607,201,"left",315,45,1309,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,9,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.3,-2.5,-1,"Animate Robot",0
"21113","Animate Robot",33169607,202,"left",270,90,625,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,10,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.3,-1.5,-1,"Animate Robot",0
"21114","Animate Robot",33169607,203,"left",90,90,993,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,11,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.3,-1.5,-1,"Animate Robot",0
"21115","Animate Robot",33169607,204,"left",0,0,864,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,12,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.3,-1.5,-1,"Animate Robot",0
"21116","Animate Robot",33169607,205,"left",180,180,922,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,13,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.3,-0.5,1,"Animate Robot",0
"21117","Animate Robot",33169607,206,"left",225,135,604,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,14,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.3,-0.5,1,"Animate Robot",0
"21118","Animate Robot",33169607,207,"left",225,135,757,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,15,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.3,-0.5,-1,"Animate Robot",0
"21119","Animate Robot",33169607,208,"left",45,45,1285,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,16,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.3,-0.5,-1,"Animate Robot",0
"21120","Animate Robot",33169607,209,"left",0,0,632,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,17,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.3,0.5,1,"Animate Robot",0
"21121","Animate Robot",33169607,210,"left",135,135,1009,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,18,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.3,0.5,-1,"Animate Robot",0
"21122","Animate Robot",33169607,211,"left",180,180,902,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,19,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.3,0.5,1,"Animate Robot",0
"21123","Animate Robot",33169607,212,"left",270,90,700,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,20,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.3,1.5,1,"Animate Robot",0
"21124","Animate Robot",33169607,213,"left",315,45,1038,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,21,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.3,1.5,-1,"Animate Robot",0
"21125","Animate Robot",33169607,214,"left",45,45,553,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,22,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.3,1.5,1,"Animate Robot",0
"21126","Animate Robot",33169607,215,"left",315,45,685,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,23,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.3,2.5,1,"Animate Robot",0
"21127","Animate Robot",33169607,216,"left",315,45,463,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,24,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.3,2.5,1,"Animate Robot",0
"21128","Animate Robot",33169607,217,"left",0,0,411,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,25,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.3,2.5,1,"Animate Robot",0
"21129","Animate Robot",33169607,218,"left",135,135,847,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,26,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.4,3.5,1,"Animate Robot",0
"21130","Animate Robot",33169607,219,"left",270,90,757,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,27,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.4,3.5,-1,"Animate Robot",0
"21131","Animate Robot",33169607,220,"left",0,0,1201,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,28,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.4,3.5,-1,"Animate Robot",0
"21132","Animate Robot",33169607,221,"left",135,135,815,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,29,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.4,4.5,1,"Animate Robot",0
"21133","Animate Robot",33169607,222,"left",90,90,460,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",7,30,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.4,4.5,1,"Animate Robot",0
"21134","Animate Robot",33169607,223,"left",45,45,686,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,31,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.4,4.5,-1,"Animate Robot",0
"21135","Animate Robot",33169607,224,"left",90,90,660,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",7,32,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.4,4.5,-1,"Animate Robot",0
"21136","Animate Robot",33169607,225,"right",270,90,627,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,1,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.4,-4.5,1,"Animate Robot",0
"21137","Animate Robot",33169607,226,"right",45,45,481,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,2,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.4,-4.5,1,"Animate Robot",0
"21138","Animate Robot",33169607,227,"right",225,135,518,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,3,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.4,-4.5,1,"Animate Robot",0
"21139","Animate Robot",33169607,228,"right",45,45,1016,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,4,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.4,-3.5,1,"Animate Robot",0
"21140","Animate Robot",33169607,229,"right",225,135,691,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,5,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.4,-3.5,-1,"Animate Robot",0
"21141","Animate Robot",33169607,230,"right",225,135,594,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,6,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.4,-3.5,-1,"Animate Robot",0
"21142","Animate Robot",33169607,231,"right",315,45,563,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,7,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.4,-2.5,-1,"Animate Robot",0
"21143","Animate Robot",33169607,232,"right",135,135,1429,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,8,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.4,-2.5,1,"Animate Robot",0
"21144","Animate Robot",33169607,233,"right",90,90,612,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,9,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.4,-2.5,-1,"Animate Robot",0
"21145","Animate Robot",33169607,234,"right",90,90,708,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,10,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.4,-1.5,-1,"Animate Robot",0
"21146","Animate Robot",33169607,235,"right",270,90,592,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,11,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.4,-1.5,1,"Animate Robot",0
"21147","Animate Robot",33169607,236,"right",270,90,844,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,12,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.4,-1.5,-1,"Animate Robot",0
"21148","Animate Robot",33169607,237,"right",135,135,1059,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,13,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.4,-0.5,-1,"Animate Robot",0
"21149","Animate Robot",33169607,238,"right",135,135,1274,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,14,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.4,-0.5,-1,"Animate Robot",0
"21150","Animate Robot",33169607,239,"right",45,45,1003,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,15,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.4,-0.5,-1,"Animate Robot",0
"21151","Animate Robot",33169607,240,"right",180,180,1071,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,16,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.4,-0.5,-1,"Animate Robot",0
"21152","Animate Robot",33169607,241,"right",135,135,1106,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,17,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,0.4,0.5,1,"Animate Robot",0
"21153","Animate Robot",33169607,242,"right",0,0,1014,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,18,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.4,0.5,-1,"Animate Robot",0
"21154","Animate Robot",33169607,243,"right",0,0,490,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,19,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.4,0.5,1,"Animate Robot",0
"21155","Animate Robot",33169607,244,"right",180,180,663,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,20,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.5,1.5,1,"Animate Robot",0
"21156","Animate Robot",33169607,245,"right",315,45,581,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,21,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.5,1.5,-1,"Animate Robot",0
"21157","Animate Robot",33169607,246,"right",180,180,621,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,22,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.5,1.5,1,"Animate Robot",0
"21158","Animate Robot",33169607,247,"right",225,135,526,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,23,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,0.5,2.5,1,"Animate Robot",0
"21159","Animate Robot",33169607,248,"right",45,45,819,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,24,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,0.5,2.5,-1,"Animate Robot",0
"21160","Animate Robot",33169607,249,"right",270,90,775,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,25,0.5,1,0,0.5,0,0.5,-0.5,0.5,0.5,2.5,-1,"Animate Robot",0
"21161","Animate Robot",33169607,250,"right",0,0,529,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,26,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.5,3.5,-1,"Animate Robot",0
"21162","Animate Robot",33169607,251,"right",90,90,565,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,27,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.5,3.5,1,"Animate Robot",0
"21163","Animate Robot",33169607,252,"right",315,45,504,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,28,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.5,3.5,1,"Animate Robot",0
"21164","Animate Robot",33169607,253,"right",0,0,407,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,29,0,0.5,-0.5,0,0,0.5,-0.5,0.5,0.5,4.5,1,"Animate Robot",0
"21165","Animate Robot",33169607,254,"right",180,180,1215,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","mirrored",8,30,1,0.5,0.5,0,0,0.5,-0.5,0.5,0.5,4.5,-1,"Animate Robot",0
"21166","Animate Robot",33169607,255,"right",90,90,568,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,31,0.5,0,0,-0.5,0,0.5,-0.5,0.5,0.5,4.5,1,"Animate Robot",0
"21167","Animate Robot",33169607,256,"right",315,45,432,1,"Woman, including trans woman",26,"Right-handed","Animate Robot","Normal",8,32,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,0.5,4.5,1,"Animate Robot",0
"21168","Animate Robot",52316877,1,"left",90,90,844,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,1,0.5,1,0,0.5,0,0.5,-0.5,0.5,-0.5,-4.5,1,"Animate Robot",0
"21169","Animate Robot",52316877,2,"left",225,135,1465,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,2,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,-0.5,-4.5,-1,"Animate Robot",0
"21170","Animate Robot",52316877,3,"left",45,45,1149,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,3,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,-0.5,-4.5,-1,"Animate Robot",0
"21171","Animate Robot",52316877,4,"left",270,90,726,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,4,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.5,-3.5,1,"Animate Robot",0
"21172","Animate Robot",52316877,5,"left",45,45,926,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,5,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,-0.5,-3.5,1,"Animate Robot",0
"21173","Animate Robot",52316877,6,"left",0,0,795,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,6,0,0.5,-0.5,0,0,0.5,-0.5,0.5,-0.5,-3.5,1,"Animate Robot",0
"21174","Animate Robot",52316877,7,"left",45,45,638,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,7,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,-0.5,-2.5,1,"Animate Robot",0
"21175","Animate Robot",52316877,9,"left",180,180,1835,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,9,1,0.5,0.5,0,0,0.5,-0.5,0.5,-0.5,-2.5,-1,"Animate Robot",0
"21176","Animate Robot",52316877,11,"left",0,0,687,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,11,0,0.5,-0.5,0,0,0.5,-0.5,0.5,-0.5,-1.5,1,"Animate Robot",0
"21177","Animate Robot",52316877,12,"left",90,90,1526,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,12,0.5,1,0,0.5,0,0.5,-0.5,0.5,-0.5,-1.5,-1,"Animate Robot",0
"21178","Animate Robot",52316877,13,"left",135,135,1812,0,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,13,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,-0.4,-0.5,1,"Animate Robot",1
"21179","Animate Robot",52316877,14,"left",225,135,1321,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,14,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,-0.4,-0.5,-1,"Animate Robot",0
"21180","Animate Robot",52316877,15,"left",90,90,1607,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,15,0.5,1,0,0.5,0,0.5,-0.5,0.5,-0.4,-0.5,-1,"Animate Robot",0
"21181","Animate Robot",52316877,18,"left",315,45,1665,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,18,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,0.5,1,"Animate Robot",0
"21182","Animate Robot",52316877,19,"left",0,0,1485,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,19,0,0.5,-0.5,0,0,0.5,-0.5,0.5,-0.4,0.5,-1,"Animate Robot",0
"21183","Animate Robot",52316877,20,"left",0,0,1191,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,20,0,0.5,-0.5,0,0,0.5,-0.5,0.5,-0.4,1.5,-1,"Animate Robot",0
"21184","Animate Robot",52316877,21,"left",90,90,1401,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,21,0.5,1,0,0.5,0,0.5,-0.5,0.5,-0.4,1.5,1,"Animate Robot",0
"21185","Animate Robot",52316877,22,"left",315,45,1040,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,22,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,1.5,1,"Animate Robot",0
"21186","Animate Robot",52316877,23,"left",270,90,1422,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,23,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.4,2.5,-1,"Animate Robot",0
"21187","Animate Robot",52316877,24,"left",270,90,1100,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,24,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.4,2.5,1,"Animate Robot",0
"21188","Animate Robot",52316877,25,"left",45,45,1036,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,25,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,-0.4,2.5,-1,"Animate Robot",0
"21189","Animate Robot",52316877,26,"left",270,90,1569,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,26,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.4,3.5,-1,"Animate Robot",0
"21190","Animate Robot",52316877,27,"left",225,135,1021,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,27,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,-0.4,3.5,1,"Animate Robot",0
"21191","Animate Robot",52316877,28,"left",135,135,1412,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,28,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,-0.4,3.5,-1,"Animate Robot",0
"21192","Animate Robot",52316877,29,"left",225,135,1253,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",1,29,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,-0.4,4.5,1,"Animate Robot",0
"21193","Animate Robot",52316877,30,"left",315,45,1134,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,30,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,4.5,-1,"Animate Robot",0
"21194","Animate Robot",52316877,31,"left",180,180,1732,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,31,1,0.5,0.5,0,0,0.5,-0.5,0.5,-0.4,4.5,-1,"Animate Robot",0
"21195","Animate Robot",52316877,32,"left",315,45,1380,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",1,32,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,4.5,-1,"Animate Robot",0
"21196","Animate Robot",52316877,33,"right",45,45,764,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,1,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,-4.5,1,"Animate Robot",0
"21197","Animate Robot",52316877,34,"right",0,0,959,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",2,2,0,0.5,-0.5,0,0,0.5,-0.5,0.5,-0.4,-4.5,-1,"Animate Robot",0
"21198","Animate Robot",52316877,35,"right",45,45,1355,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,3,0.25,0.25,-0.25,-0.25,0,0.5,-0.5,0.5,-0.4,-4.5,1,"Animate Robot",0
"21199","Animate Robot",52316877,36,"right",135,135,1626,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",2,4,0.75,0.25,0.25,-0.25,0,0.5,-0.5,0.5,-0.4,-3.5,-1,"Animate Robot",0
"21200","Animate Robot",52316877,37,"right",180,180,1523,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,5,1,0.5,0.5,0,0,0.5,-0.5,0.5,-0.4,-3.5,1,"Animate Robot",0
"21201","Animate Robot",52316877,38,"right",270,90,929,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,6,0.5,1,0,0.5,0,0.5,-0.5,0.5,-0.4,-3.5,1,"Animate Robot",0
"21202","Animate Robot",52316877,39,"right",90,90,1010,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,7,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.3,-2.5,1,"Animate Robot",0
"21203","Animate Robot",52316877,40,"right",315,45,876,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,8,0.25,0.75,-0.25,0.25,0,0.5,-0.5,0.5,-0.3,-2.5,1,"Animate Robot",0
"21204","Animate Robot",52316877,41,"right",90,90,1606,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",2,9,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.3,-2.5,-1,"Animate Robot",0
"21205","Animate Robot",52316877,42,"right",225,135,1958,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","mirrored",2,10,0.75,0.75,0.25,0.25,0,0.5,-0.5,0.5,-0.3,-1.5,-1,"Animate Robot",0
"21206","Animate Robot",52316877,43,"right",90,90,816,1,"Woman, including trans woman",21,"Left-handed","Animate Robot","Normal",2,11,0.5,0,0,-0.5,0,0.5,-0.5,0.5,-0.3,-1.5,1,"Animate Robot",0
